H3K4me3	H3K9me2	H3K27me3	H3K5ac	H3K56ac	Mnase	ATAQ	Transcripts_ds	Exons_ds	TE_ds	SNPs_ds	TSS_dt	TTS_dt	Telomere_dt	Centromere_dt	AT	CG	mCG	mCHG	Motif_ds	class
0.130823044333818	0.423662188529454	0.25284044183245	0.255201879476276	0.101397111095733	0.333333333333333	0.0641025641025641	0.111111111111111	0.176470588235294	0	0.214285714285714	0.00167841304064629	0.00220141738722231	0.022767276746772	0.726775081700596	0.188195991091314	0.811804008908686	0	0	0.314606741573034	1
0.138905810997561	0.75595852806137	0.0262712017991717	0.261873287359816	0.356664129228976	0.317460317460317	0.0256410256410256	0.222222222222222	0.176470588235294	0	0.238095238095238	0	0.0112493753501825	0.00866868106475024	0.306938067914071	0.555679287305123	0.444320712694878	0	0	0.0224719101123595	1
0.336818290641646	0.464437740603959	0.0227536257158166	0.198303883952383	0.467382916124054	0.353174603174603	0	0.111111111111111	0.117647058823529	0	0.464285714285714	0	0.00558020503657041	0.00937770360858862	0.306306711938532	0.271714922048998	0.728285077951002	0	0	0.286516853932584	1
0.053751634314492	0.82555533556684	0.0209037096459275	0.342861233901691	0.171243229130623	0.218253968253968	0.0128205128205128	0.111111111111111	0.0588235294117647	0	0.0357142857142857	0	0.000936974726289807	0.0145931279237167	0.301662586959793	0.596881959910913	0.403118040089087	0	0	0.00561797752808989	1
0.20754871281543	0.47365896325432	0.0417609149322422	0.120594977476958	0.445616523962009	0.25	0.115384615384615	0.111111111111111	0.0588235294117647	0.0625	0.0238095238095238	0.00094210135802306	0	0.0148749378814896	0.301411646559727	0.503340757238307	0.496659242761693	0	0	0.297752808988764	1
0.0890469013126326	0.738384133578818	0.212133055811729	0.207995781764683	0.140420438746044	0.357142857142857	0.166666666666667	0.111111111111111	0.0588235294117647	0	0.285714285714286	0.0031661402352799	0	0.0468604861815272	0.272929805995387	0.492204899777283	0.507795100222717	0	0	0.0561797752808989	1
0.0209754381283497	0.763434747137087	0.0360631050482192	0.145658732819309	0.0399441973413525	0.154761904761905	0	0	0	0.03125	0.25	0.0195349153335964	0.0241966624770962	0.0469551291416519	0.272845530256997	0.597995545657016	0.402004454342984	1	0.0625	0.123595505617978	1
0.0688062909382869	0.560823499971952	0.485295560851126	0.197574378970713	0.0547575383918517	0.638888888888889	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.25	0	0.00380089949573724	0.0475789089138472	0.27229007953118	0.330734966592428	0.669265033407572	0	0	0.140449438202247	1
0.0896036095281084	0.569298368905449	0.0708083586115304	0.218059557465313	0.0829865327067331	0.380952380952381	0.0256410256410256	0.111111111111111	0.117647058823529	0	0.226190476190476	0	0	0.0489590698248295	0.271061101911318	0.332962138084633	0.667037861915368	0	0	0.0955056179775281	1
0.0327900800284991	0.639915499580803	0.244114377472468	0.159344924884738	0.0435540170155119	0.416666666666667	0.0256410256410256	0	0	0.03125	0.464285714285714	0.000498426369775727	0.0019515574602117	0.0520974776196898	0.268266476363537	0.489977728285078	0.510022271714922	0.633333	0	0.0674157303370786	1
0.353180906804539	0.491515669961218	0.324233182433525	0.101278364171601	0.0948131418301845	0.642857142857143	0.0512820512820513	0.111111111111111	0.176470588235294	0.03125	0.369047619047619	0	0.00104676166391568	0.0527434251012619	0.267691286186695	0.257238307349666	0.742761692650334	0	0	0.129213483146067	1
0.135796338255099	0.489460574746713	0.0952303282284542	0.175853452967626	0.186110307239666	0.428571428571429	0	0.222222222222222	0.117647058823529	0.0625	0.0714285714285714	0.00105349209975324	0	0.0545525058830806	0.266080372723138	0.28173719376392	0.606904231625835	0	0	0.0393258426966292	1
0.00580835624449519	0.705230966828336	0.0771835592043242	0.145563048910086	0.0364182599049195	0.424603174603175	0	0	0	0	0.273809523809524	0.00969099453052578	0.0291484319396702	0.0552812060648316	0.265431494604772	0.456570155902005	0.543429844097996	1	0	0.0168539325842697	1
0.0204031529190101	0.338277100072369	0.0412657802798947	0.174522021549917	0.105066958996265	0.238095238095238	0	0	0	0.0625	0.0714285714285714	0.0108974129028238	0.00727433105683178	0.0565442458908996	0.26430680858673	0.192650334075724	0.807349665924276	1	1	0.191011235955056	1
0.0254101405552792	0.553272799854635	0.0304189803440434	0.284291823708165	0.194069420939942	0.396825396825397	0.0769230769230769	0	0	0	0.119047619047619	0.00965323495705792	0.00564834865302785	0.0565500425613272	0.264301646885533	0.315144766146993	0.684855233853007	0	0	0.0730337078651685	1
0.0234797785222377	0.800987081811318	0.169310063372449	0.135952584212019	0.0527705778857063	0.373015873015873	0.0897435897435897	0	0	0.125	0.297619047619048	0.0043650066928844	0.000346396716991989	0.0565689441607075	0.264284815773717	0.590200445434299	0.409799554565702	0	0	0	1
0.0594951428562721	0.65487241106807	0.510130598603434	0.0758569817359097	0.041523280466553	0.388888888888889	0	0.111111111111111	0.176470588235294	0.0625	0.25	0	0.00239070521071521	0.0565922050721905	0.264264102870313	0.43652561247216	0.56347438752784	0	0	0.0561797752808989	1
0.0156252486816275	0.84372991751795	0.050698984461047	0.116115477584857	0.0269039170907962	0.376984126984127	0	0	0	0	0.428571428571429	0.0249458622115405	0.0180637369959265	0.0566872124330172	0.264179502647796	0.616926503340757	0.383073496659243	1	0.5	0	1
0.0459299516131162	0.803713490534108	0.171195541599689	0.24692284619592	0.0816839988340369	0.357142857142857	0.0128205128205128	0	0	0	0.226190476190476	0.0198992952175612	0.00281092417886942	0.0567415891155616	0.264131082405376	0.498886414253898	0.501113585746102	0	0	0.185393258426966	1
0.0507899736985844	0.737704477299207	0.113642977140714	0.282262781945193	0.0925283993801103	0.607142857142857	0.0256410256410256	0	0	0	0.0833333333333333	0.017831958570196	0.000738222511622272	0.0567489783520205	0.264124502588368	0.416481069042316	0.583518930957684	0	0	0.0842696629213483	1
0.0320042884141367	0.832216311553884	0.026182638349615	0.131926395322482	0.0234768034156847	0.349206349206349	0.0128205128205128	0.111111111111111	0	0	0.0476190476190476	0.0106727434406901	0.00265192240713539	0.0567745673791002	0.264101716591935	0.564587973273942	0.435412026726058	1	0	0.050561797752809	1
0.047893160785392	0.908539674149692	0.31549036282633	0.120092127996569	0.0403971614250753	0.107142857142857	0.0256410256410256	0	0	0	0.25	0.000881686040474487	0.00785923043142481	0.0602035779857114	0.261048320962296	0.717149220489978	0.282850779510022	0	0	0.00561797752808989	1
0.216794166618976	0.598213542022203	0.0150120176155778	0.139036863413595	0.370704180900434	0.484126984126984	0.0256410256410256	0.111111111111111	0.117647058823529	0	0.202380952380952	0	0.00304942683647046	0.0624527738377139	0.259045502781604	0.328507795100223	0.671492204899777	0	0	0.134831460674157	1
0.014937998484968	0.916747798067536	0.054216560544402	0.111536900737105	0.0451705850156965	0.0793650793650794	0	0	0	0.0625	0.0595238095238095	0.00414977712411761	0.0092145312476339	0.0679721488273471	0.254130721987637	0.800668151447661	0.199331848552338	0.777778	0.142857142857143	0.101123595505618	1
0.306627706121724	0.21951544647336	0.221324505711659	0.142705425209792	0.120569707188079	0.488095238095238	0	0.111111111111111	0.0588235294117647	0	0.226190476190476	0.00130081730596771	0	0.0725850163370957	0.250023149538834	0.240534521158129	0.759465478841871	0	0	0.0898876404494382	1
0.156364573446034	0.626608555648431	0.0383965296805527	0.121926408894668	0.136728047494123	0.305555555555556	0.346153846153846	0.111111111111111	0.0588235294117647	0.03125	0.202380952380952	0	0.00219573875251753	0.07351576321183	0.249194356990297	0.446547884187082	0.553452115812918	0.6	0.75	0.134831460674157	1
0.019192041646109	0.872029895124431	0.0220820480519974	0.134571614316484	0.0333439758922449	0.0873015873015873	0	0	0	0	0.142857142857143	0.0502976398378604	0.0732865666217424	0.0749968091320004	0.247875545339139	0.802895322939866	0.197104677060134	1	0.666666666666667	0.179775280898876	1
0.0232334249779806	0.824123778633934	0.00784761068465021	0.181632489641029	0.0533661417735641	0.170634920634921	0.0256410256410256	0	0	0	0.0714285714285714	0.0547910290805355	0.0777916168208731	0.0750128697555367	0.247861244001716	0.706013363028953	0.293986636971047	0	0	0.0224719101123595	1
0.0189629582472225	0.92545552649776	0.0229598178396878	0.0876417105839976	0.020507634332161	0.111111111111111	0.0256410256410256	0.111111111111111	0.0588235294117647	0.09375	0.107142857142857	0.00762365788316055	0	0.075394458024069	0.247521455040663	0.796213808463252	0.203786191536748	0.142857	0	0.0224719101123595	1
0.015837908510897	0.884108125537192	0.0246921052352625	0.118842129693092	0.0324668822440176	0.111111111111111	0.0512820512820513	0	0	0.125	0.107142857142857	0.0124191237135785	0.0218703151263686	0.0776252651369386	0.245535011290425	0.707126948775056	0.292873051224944	0.916084	0.857142857142857	0.00561797752808989	1
0.0435077290673139	0.669683156307032	0.0237257719980154	0.191745803819484	0.106429521095334	0.0873015873015873	0.0384615384615385	0.111111111111111	0.0588235294117647	0	0.0595238095238095	0	0.00928078198585641	0.0776701471567453	0.245495045662187	0.389755011135858	0.610244988864143	0	0	0.0393258426966292	1
0.399734107487353	0.281611006589134	0.0233075747053214	0.133824465493397	0.593322921450574	0.182539682539683	0.0512820512820513	0.111111111111111	0.0588235294117647	0	0.226190476190476	0	0.000550827566364311	0.0788392593277706	0.244453998432213	0.0679287305122495	0.932071269487751	0	1	0.528089887640449	1
0.0176705757019891	0.889395340090277	0.0149706424132754	0.144263512128784	0.0387142740306883	0.158730158730159	0.0384615384615385	0	0	0.09375	0.0357142857142857	0.00177281197431594	0.00523002256310856	0.0788559407821327	0.244439144269981	0.635857461024499	0.364142538975501	0	0	0.0168539325842697	1
0.063127630099222	0.679535141676361	0.0216754768492066	0.151373980219896	0.0885219740007005	0.448412698412698	0.0256410256410256	0.222222222222222	0.294117647058824	0	0.25	0	0.00256106425185881	0.0789318036097777	0.244371591482032	0.456570155902005	0.543429844097996	0	0	0.0561797752808989	1
0.063127630099222	0.688315114480268	0.0214162834331296	0.150513503646168	0.088428130747244	0.492063492063492	0.0256410256410256	0.222222222222222	0.294117647058824	0	0.25	0	0.0029207111164953	0.0789330857603961	0.244370449778624	0.498886414253898	0.501113585746102	0	0	0.0561797752808989	1
0.0147253386556987	0.765951647176193	0.0349435809793066	0.0297061214629189	0.0414118743695726	0.19047619047619	0	0	0	0.09375	0.0238095238095238	0.0185569423807789	0.00604017444765813	0.089851644241425	0.234647913871722	0.532293986636971	0.412026726057907	1	1	0	1
0.133129455316546	0.528363879208839	0.0280151152846494	0.129426398715528	0.303275444104022	0.388888888888889	0.0128205128205128	0.111111111111111	0.117647058823529	0	0.357142857142857	0	0	0.0924996834100197	0.232289941805695	0.271714922048998	0.728285077951002	0	0	0.146067415730337	1
0.0111749692608345	0.664389835650536	0.0363164854193445	0.0556303533789992	0.0286968999221992	0.349206349206349	0	0	0	0.03125	0.214285714285714	0.0146960259936904	0.0186240289534655	0.093802267460425	0.23113004325097	0.399777282850779	0.60022271714922	1	1	0.0112359550561798	1
0.256540559613663	0.60839785151048	0.0863161947670971	0.180821551545125	0.119310949358196	0.384920634920635	0	0.222222222222222	0.176470588235294	0	0.166666666666667	0.00073442370394984	0	0.0998747284860491	0.225722761651711	0.400890868596882	0.599109131403118	0	0	0.050561797752809	1
0.121871521631873	0.744343779974146	0.295162486574431	0.15254254540914	0.0464518861969681	0.571428571428571	0	0.222222222222222	0.294117647058824	0	0.392857142857143	0	0.00407725971803686	0.107012130319031	0.219367193219878	0.501113585746103	0.498886414253898	0	0	0.0112359550561798	1
0.210461102722486	0.677335557714487	0.0244917261563429	0.138760669434488	0.346730637358212	0.198412698412698	0.0384615384615385	0	0	0	0.166666666666667	0.00354373596995848	0.00370625558399079	0.107054508771051	0.219329456917768	0.576837416481069	0.423162583518931	0	0	0.0730337078651685	1
0.0183578258986487	0.719239240352423	0.112340513127736	0.0943626569453624	0.0163848223479058	0.253968253968254	0	0	0	0.0625	0.0476190476190476	0.00050031434844912	0.00571270651301543	0.114969480968829	0.212281493440836	0.541202672605791	0.458797327394209	1	1	0	1
0.159605434745433	0.257253379851254	0.0980116992658809	0.152673517001198	0.294539371176805	0.432539682539683	0.141025641025641	0.111111111111111	0.117647058823529	0	0.166666666666667	0	0.00125308539152293	0.123382379733361	0.204790146441008	0.160356347438753	0.839643652561247	0	0	0.196629213483146	1
0.0497102509826204	0.504794275311095	0.202817480304891	0.160594923188215	0.0978211064486568	0.53968253968254	0.128205128205128	0.111111111111111	0.0588235294117647	0	0.25	0	0.0034185380922816	0.123390099629716	0.2047832721847	0.301781737193764	0.698218262806236	0	0	0.174157303370787	1
0.0126644346414735	0.470078952588097	0.136538851485934	0.209911495777015	0.236629957702382	0.531746031746032	0.230769230769231	0.444444444444444	0.0588235294117647	0	0.0833333333333333	0	0.00560102669715463	0.127109827766818	0.201471004320795	0.265033407572383	0.734966592427617	0	0	0.101123595505618	1
0.0561401631453066	0.66559743502502	0.276095699133207	0.285378955783176	0.158853560486433	0.535714285714286	0.0512820512820513	0.222222222222222	0.235294117647059	0.03125	0.202380952380952	0	0	0.139168670274441	0.190733091483697	0.534521158129176	0.465478841870824	0.333333	0	0.960674157303371	1
0.0550275932901083	0.651154576924869	0.282836095726489	0.295297509096758	0.162562203921914	0.53968253968254	0.0512820512820513	0.222222222222222	0.235294117647059	0.03125	0.214285714285714	0	0	0.139169068415948	0.190732736954744	0.49109131403118	0.50890868596882	0.5	0	0.640449438202247	1
0.0152491997319403	0.751851133467253	0.4974273856651	0.103275511298166	0.181458250761756	0.587301587301587	0.179487179487179	0	0	0.0625	0.107142857142857	0.00658149365544767	0.00385957872102003	0.140516770671801	0.189532662457995	0.484409799554566	0.515590200445434	0	0	0.00561797752808989	1
0.0114861705078066	0.728534384877405	0.409802229952433	0.110888828869668	0.209366919781319	0.428571428571429	0.230769230769231	0	0	0.0625	0.142857142857143	0.00573190325242086	0.00322735739055378	0.140519807344318	0.189529958423609	0.426503340757238	0.573496659242762	0	0	0	1
0.0203374586405416	0.806828900540835	0.0623001124653227	0.0653046073498814	0.0336968055546818	0.0912698412698413	0	0	0	0	0.0238095238095238	0.068541177758856	0.0611096809364447	0.147660083893949	0.183171830172555	0.569042316258352	0.430957683741648	1	1	0.0112359550561798	1
0.0164438874352243	0.56092464209511	0.0247864817297707	0.194716755270419	0.103830744517771	0.53968253968254	0.128205128205128	0	0	0	0.142857142857143	0.00582441420741711	0.0122147432499962	0.158441722185251	0.173571216171674	0.302895322939866	0.697104677060134	0	0	0.117977528089888	1
0.251484301268542	0.602040301892909	0.0257760671468242	0.380750704735743	0.485186658949501	0.28968253968254	0.0384615384615385	0.777777777777778	0.529411764705882	0	0.178571428571429	0	0	0.180715026787703	0.15373773685854	0.408685968819599	0.591314031180401	0	0	0.0617977528089888	1
0.0190943468041596	0.74537076841442	0.0635967634333485	0.169458239063193	0.055419421673912	0.273809523809524	0.0512820512820513	0	0	0.0625	0.19047619047619	0.0700213530387961	0.0723552705301573	0.181216482642738	0.15329121064679	0.498886414253898	0.501113585746102	1	0	0.00561797752808989	1
0.128629905186902	0.690476898754364	0.0616285348015034	0.213027669614998	0.0944652926756127	0.5	0	0.222222222222222	0.588235294117647	0	0.119047619047619	0.000154814251218218	0	0.182029744031855	0.152567034184198	0.369710467706013	0.630289532293987	0	0	0.0674157303370786	1
0.0153961652827411	0.783961744568766	0.0307899893894833	0.0720255537112463	0.0160482448690284	0.138888888888889	0	0	0	0.15625	0.630952380952381	0.272250300660604	0.274329163953541	0.270282141562412	0.0739818340085588	0.619153674832962	0.380846325167038	1	0.857142857142857	0.0674157303370786	1
0.0258190366442008	0.813520451778289	0.122033594612607	0.0938598074649736	0.0349167678496159	0.222222222222222	0	0	0	0.09375	0.702380952380952	0.000894901891188237	5.30005905780093e-05	0.272250836599904	0.0722287904886636	0.591314031180401	0.408685968819599	1	1	0.0449438202247191	1
0.0891281725849648	0.76544761406134	0.194015162472897	0.129929248195917	0.0107343051090574	0.194444444444444	0	0.111111111111111	0.0588235294117647	0	0.273809523809524	0	0.000386147159925496	0.272265905243752	0.0722153724691395	0.612472160356347	0.387527839643653	1	0.666666666666667	0.0337078651685393	1
0.0250003978906041	0.957864017032315	0.026182638349615	0.0476594087141575	0.0202148328960973	0.0873015873015873	0.0256410256410256	0	0	0.03125	0.154761904761905	0.0407444677504923	0.0462146221057892	0.332000540014848	0.0190240897135636	0.795100222717149	0.204899777282851	1	1	0	1
0.0132038727115788	0.539270073266977	0.025959007090889	0.371090701559851	0.0976722154766922	0.396825396825397	0.128205128205128	0	0	0	0.119047619047619	0.0460515758013997	0.0556752275239638	0.463417793273295	0.204800608049603	0.342984409799555	0.657015590200446	0	0	0.134831460674157	1
0.229998885906309	0.422041677891011	0.461073970313122	0.0836969548086932	0.0478920393659342	0.388888888888889	0.0384615384615385	0.111111111111111	0.117647058823529	0	0.0952380952380952	0.00102328444097895	0	0.371711767844254	0.28646112456031	0.383073496659243	0.616926503340757	0	0	0.0842696629213483	1
0.0200919516720379	0.823327413022471	0.129887018342208	0.0753045937776957	0.0370801431869798	0.186507936507937	0	0	0	0.09375	0.428571428571429	0.00149905506667397	0.00757340581795054	0.327952689290003	0.32542681890869	0.606904231625835	0.393095768374165	1	1	0.0393258426966292	1
0.140983138581403	0.651075108113817	0.0164967376849788	0.151405874856305	0.387292941938812	0.257936507936508	0.423076923076923	0.222222222222222	0.235294117647059	0.0625	0.214285714285714	0.00144241570647218	0	0.32740029831461	0.325918700790555	0.56347438752784	0.43652561247216	0	0	0.252808988764045	1
0.0190122289560739	0.840924039984107	0.0270429690024508	0.113452614749437	0.0446688643812951	0.273809523809524	0.0128205128205128	0	0	0.0625	0.0238095238095238	0.333475561060062	0.329896497418114	0.316314338199941	0.335790301099757	0.645879732739421	0.354120267260579	1	0.666666666666667	0.0168539325842697	1
0.329486775301524	0.546090546043105	0.0349617040018028	0.161324428169886	0.884296248996033	0.103174603174603	0.166666666666667	0.222222222222222	0.176470588235294	0	0.25	0.000307740523763044	0	0.276575733080751	0.371175926027522	0.271714922048998	0.728285077951002	0	0	0.325842696629214	1
0.15692128166151	0.509617448371666	0.0445125368572696	0.132624005667745	0.165740292203775	0.452380952380952	0.153846153846154	0.333333333333333	0.294117647058824	0.03125	0.0833333333333333	0	0.000859366718657722	0.237053379533764	0.406368987653151	0.289532293986637	0.710467706013363	0	0	0.101123595505618	1
0.121609591093752	0.665452946277652	0.0129733485566723	0.282570870560708	0.311514776904704	0.341269841269841	0.0256410256410256	0.111111111111111	0.0588235294117647	0.03125	0.0833333333333333	0.00112712326801556	0	0.227765433216627	0.414639529201895	0.484409799554566	0.515590200445434	0	0	0.134831460674157	1
0.195555104800999	0.701340305355272	0.55459150194378	0.205446246679904	0.118598998865493	0.5	0	0.111111111111111	0.0588235294117647	0	0.107142857142857	0	0.00109976225449369	0.210155695058641	0.430320290709896	0.432071269487751	0.567928730512249	0	0	0.219101123595506	1
0.379050907309098	0.655537618472944	0.0300182221862042	0.247733784291824	0.447972566314152	0.253968253968254	0.0256410256410256	0.333333333333333	0.117647058823529	0	0.345238095238095	0	0.013950512591426	0.199011471320605	0.440243772425534	0.353006681514477	0.646993318485523	0	0	0.230337078651685	1
0.103333036467436	0.629805671134127	0.06370276601776	0.360587865651648	0.0977272631952003	0.476190476190476	0.0256410256410256	0.555555555555556	0.647058823529412	0	0.285714285714286	0.0018086835691104	0	0.194713567484358	0.444070882427732	0.355233853006682	0.644766146993318	0	0	0.050561797752809	1
0.114966172526043	0.745327421790209	0.0286395047012146	0.210803866987151	0.199405904051302	0.273809523809524	0.0769230769230769	0.222222222222222	0.117647058823529	0	0.214285714285714	0.000845814445680022	0	0.185711601488585	0.452086770035852	0.493318485523385	0.506681514476615	0	0	0.0617977528089888	1
0.0204360000582444	0.64074076294174	0.0466158332982841	0.302878932031851	0.113141148641422	0.547619047619048	0.153846153846154	0	0	0.0625	0.142857142857143	0.0418678150611611	0.0433582688492815	0.156602409641481	0.478007331202066	0.39532293986637	0.60467706013363	0	0	0.0224719101123595	1
0.416915362403841	0.308661156530878	0.0472460357598009	0.156129674091105	0.502157084169534	0.130952380952381	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.226190476190476	0	0.000285824613474264	0.156070951461975	0.478480573273557	0.16369710467706	0.83630289532294	0	0	0.640449438202247	1
0.417586189030884	0.316262427709774	0.0483713728736652	0.14976635482308	0.498851337607134	0.142857142857143	0.0128205128205128	0.111111111111111	0.0588235294117647	0	0.178571428571429	0	7.95008858670139e-05	0.15607021591241	0.478481228250775	0.154788418708241	0.845211581291759	0	0	0.640449438202247	1
0.416915362403841	0.317795685932817	0.0502154758986027	0.151405874856305	0.49801802000172	0.154761904761905	0	0.111111111111111	0.0588235294117647	0	0.178571428571429	0	0	0.156069635570551	0.478481745021792	0.162583518930958	0.837416481069042	0	0	0.640449438202247	1
0.0229066467371447	0.871415817948114	0.0616110956666486	0.184716768842605	0.0922243262683519	0.329365079365079	0	0	0	0	0.30952380952381	0.00079295104282502	0.00499151990550752	0.154654370725268	0.479741981279165	0.594654788418708	0.405345211581292	0.5	0	0.0280898876404494	1
0.0154782831308267	0.809239111520352	0.257772297558146	0.26714947455283	0.0502593533937705	0.218253968253968	0.0128205128205128	0.111111111111111	0.176470588235294	0.03125	0.0714285714285714	0.00711012768399768	0	0.154040625468702	0.480288496673575	0.471046770601336	0.417594654788419	0	0	0.0168539325842697	1
0.0399253591089689	0.778133815547007	0.0443360938457977	0.189684867420104	0.112721999584783	0.30952380952381	0.0384615384615385	0.111111111111111	0.117647058823529	0	0.273809523809524	0	0	0.14911108025252	0.48467805784617	0.507795100222717	0.492204899777283	0	0	0	1
0.0251153628779241	0.856004326073616	0.206300178118536	0.262652330819312	0.102262933068265	0.202380952380952	0.153846153846154	0	0	0.03125	0.142857142857143	0.0033530501239458	0.00828512803428381	0.140726881417358	0.492143848716559	0.593541202672606	0.406458797327394	0	0	0.0337078651685393	1
0.0182921316201801	0.947333493717334	0.0622826733304679	0.0959526385007621	0.0235868988527007	0.0595238095238095	0.0897435897435897	0	0	0.15625	0.380952380952381	0.0148470642875618	0.00131176461680573	0.140522290667621	0.492326028526649	0.828507795100223	0.171492204899777	0.8	0.759615384615385	0.382022471910112	1
0.168082367079988	0.754425269838327	0.0212572795565125	0.18913247946189	0.181634665592974	0.341269841269841	0.0256410256410256	0.111111111111111	0.235294117647059	0	0.30952380952381	0	0.00453533625088965	0.137737898154835	0.494805417745611	0.447661469933185	0.552338530066815	0	0	0.0112359550561798	1
0.019192041646109	0.835817436365232	0.0281799322062181	0.0550779654207852	0.0229299960785054	0.158730158730159	0	0	0	0.0625	0.238095238095238	0.0572435133772729	0.0533943092508745	0.135244196179896	0.497025958766168	0.670378619153675	0.329621380846325	1	1	0.0786516853932584	1
0.361477179873305	0.552917684089623	0.0300182221862042	0.32955031277102	0.561456583602279	0.182539682539683	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.476190476190476	0	0.00472083831791269	0.132407518914522	0.499551905448306	0.322939866369711	0.677060133630289	0	0	0.230337078651685	1
0.0239206751746401	0.977991992907794	0.0205501397353424	0.139376846665518	0.0686148840642621	0.186507936507937	0.0384615384615385	0	0	0.0625	0.154761904761905	0.00168785293401326	0.00622946227115102	0.130221647806748	0.501498335498584	0.752783964365256	0.247216035634744	1	0	0.0393258426966292	1
0.0116167124889903	0.593238096609918	0.0271431585419105	0.241143809522517	0.0684935169515517	0.353174603174603	0.0512820512820513	0	0	0	0.285714285714286	0.000887349976494666	0.00422679709859624	0.129681680196032	0.501979154875324	0.410913140311804	0.589086859688196	0	0	0.151685393258427	1
0.195734917491034	0.479575263025436	0.0282329334984239	0.310605577353994	0.464667752941645	0.293650793650794	0.128205128205128	0.222222222222222	0.0588235294117647	0.0625	0.0357142857142857	0	0.00661939518754638	0.123342302404293	0.507624115088222	0.28173719376392	0.71826280623608	0	0	0.219101123595506	1
0.0224320563697545	0.728172044675026	0.0262886409340264	0.182882487944506	0.0680355723599638	0.535714285714286	0.397435897435897	0	0	0.0625	0.345238095238095	0.00103650029169271	0.000437254872268577	0.120240118738484	0.510386484510251	0.471046770601336	0.528953229398664	0	0	0.0561797752808989	1
0.0154125888523582	0.631503973082686	0.0286925059934204	0.0553222647634843	0.000281529760369494	0.30952380952381	0.0128205128205128	0	0	0.125	0.55952380952381	0.00481812157449869	0.00633735633054197	0.114990177579075	0.515061345346521	0.532293986636971	0.467706013363029	1	1	0.258426966292135	1
0.483989220720246	0.471286551962581	0.0233663890424787	0.319776981844487	0.756645832415871	0.226190476190476	0.0128205128205128	0.444444444444444	1	0	0.19047619047619	0	0.00248345624422672	0.114796188190505	0.515234085072119	0.2271714922049	0.7728285077951	0	0	0.0842696629213483	1
0.018570485727918	0.793436381694	0.0607630749913574	0.261402332515835	0.123246074835538	0.321428571428571	0.0256410256410256	0	0	0	0.178571428571429	0.0105556887629397	0.00190612838257341	0.114390158082288	0.515595638505502	0.433184855233853	0.455456570155902	0	0	0.0561797752808989	1
0.228672809646087	0.309593668118383	0.0476591038951847	0.147266358216126	0.337392709375307	0.408730158730159	0.102564102564103	0.222222222222222	0.176470588235294	0	0.0952380952380952	0	0	0.110404525403243	0.519144683638252	0.187082405345212	0.812917594654789	0	0	0.303370786516854	1
0.350711106701392	0.523229496174448	0.148169728602609	0.189684867420104	0.214687150709119	0.321428571428571	0.0256410256410256	0.111111111111111	0.235294117647059	0	0.238095238095238	0	0.00492905492375486	0.106397642764738	0.522712651002744	0.330734966592428	0.669265033407572	0	0	0.0674157303370786	1
0.0221208551227823	0.7933991411732	0.0412367150551368	0.203335771802698	0.0500441430276035	0.222222222222222	0.0769230769230769	0	0	0.03125	0.380952380952381	0.00694964949675928	0.0131971470539243	0.103024183020711	0.525716580829999	0.665924276169265	0.334075723830735	0	0	0.157303370786517	1
0.0215485699134427	0.70966402027101	0.0774957539126068	0.106944073094363	0.0538966969271839	0.317460317460317	0.0641025641025641	0	0	0	0.0833333333333333	0.00203901696726434	0.00150673107500341	0.102948671097446	0.525783821151753	0.452115812917595	0.547884187082405	0	0	0.0393258426966292	1
0.214733262604751	0.420971901993506	0.0157837848188569	0.340913625252951	0.251553394189897	0.369047619047619	0.0256410256410256	0.111111111111111	0.176470588235294	0	0.202380952380952	0.00174260431554165	0.00131365749504066	0.102801142798391	0.525915189151231	0.338530066815145	0.661469933184855	0	0	0	1
0.0885731575209959	0.536190226280114	0.0845127830568206	0.305021301545465	0.319948087380127	0.51984126984127	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.214285714285714	0.00156135836289593	0	0.102379787616204	0.526290388944821	0.305122494432071	0.694877505567929	0	0	0.0842696629213483	1
0.0476320768230247	0.705780583235315	0.0263358291812805	0.331026966575778	0.338468761206142	0.452380952380952	0.0641025641025641	0	0	0.0625	0.357142857142857	0.00353052011924473	0.00558399079304027	0.100683394377424	0.527800958696764	0.413140311804009	0.586859688195991	0	0	0.0393258426966292	1
0.0485484104185708	0.718350634556107	0.0258232553940783	0.33294268058811	0.345886048077104	0.464285714285714	0.0512820512820513	0	0	0.0625	0.380952380952381	0.00374574968801152	0.00579977891182216	0.100682625087053	0.527801643718809	0.420935412026726	0.579064587973274	0	0	0.0393258426966292	1
0.206583955086785	0.809000705087193	0.01363911317554	1	0.408209764311882	0.400793650793651	0.179487179487179	0	0	0	0.119047619047619	0.00666078875973017	0.0198657570755788	0.0993851358983157	0.528957005504729	0.528953229398664	0.471046770601336	0	0	0.0449438202247191	1
0.0234460848072499	0.798049486903907	0.018346653754868	0.0729179249213831	0.0315997496115204	0.234126984126984	0	0	0	0.0625	0.226190476190476	0.00520138124519745	0.0132993624786105	0.0989633285893311	0.529332607898994	0.643652561247216	0.356347438752784	1	1	0.0449438202247191	1
